Order_ID,Order_Date,Customer_ID,Customer_Segment,Age,Gender,Region,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Shipping_Cost,Payment_Method,Delivery_Days,Order_Status,Customer_Rating,Cost,Revenue,Profit
ORD-50956,2023-11-23 14:00:00,UID-109,Standard,21,Male,East,PRD-TEC-43,Bluetooth Speaker,Tech Accessories,4,60,0.11,0.0,PayPal,14,Delivered,3.7,30,213.6,93.6
ORD-50957,2023-04-07 20:00:00,UID-252,Standard,61,Male,North,PRD-SPO-89,Resistance Bands,Sports,2,15,0.15,22.56,PayPal,3,Delivered,4.2,5,25.5,-7.06
ORD-50958,2023-03-11 01:00:00,UID-386,Occasional,68,Male,East,PRD-TEC-63,Smart Watch,Tech Accessories,4,150,0.0,0.0,Crypto,7,Delivered,4.9,75,600.0,300.0
ORD-50959,2023-11-28 10:00:00,UID-297,Standard,65,Male,East,PRD-TEC-79,Bluetooth Speaker,Tech Accessories,2,60,0.08,0.0,PayPal,3,Returned,2.3,30,110.4,50.4
ORD-50960,2023-04-01 01:00:00,UID-562,Occasional,66,Male,North,PRD-SPO-50,Treadmill,Sports,2,500,0.0,0.0,Credit Card,1,Delivered,3.8,300,1000.0,400.0
ORD-50961,2023-10-28 21:00:00,UID-620,Standard,53,Male,East,PRD-SPO-11,Treadmill,Sports,4,500,0.07,0.0,PayPal,12,Delivered,3.0,300,1860.0,660.0
ORD-50962,2023-10-18 09:00:00,UID-456,Occasional,53,Male,East,PRD-BEA-61,Moisturizer,Beauty,4,25,0.09,15.38,Bank Transfer,1,Delivered,4.9,6,91.0,51.62
ORD-50963,2023-02-20 11:00:00,UID-478,Standard,18,Male,North,PRD-SPO-43,Dumbbells,Sports,2,40,0.06,12.96,Credit Card,8,Delivered,2.8,20,75.2,22.24
ORD-50964,2023-01-26 02:00:00,UID-159,Occasional,19,Male,West,PRD-TEC-57,Bluetooth Speaker,Tech Accessories,2,60,0.09,0.0,Credit Card,8,Delivered,2.6,30,109.2,49.2
ORD-50965,2023-02-26 00:00:00,UID-483,Standard,35,Female,West,PRD-HOM-92,Indoor Plant,Home & Garden,4,25,0.11,7.31,Credit Card,12,Delivered,4.0,10,89.0,41.69
ORD-50966,2023-12-10 20:00:00,UID-113,Standard,70,Male,West,PRD-BEA-92,Perfume,Beauty,2,80,0.05,0.0,Credit Card,14,Returned,2.2,25,152.0,102.0
ORD-50967,2023-09-02 16:00:00,UID-222,Standard,38,Male,West,PRD-SPO-87,Treadmill,Sports,2,500,0.13,0.0,Credit Card,11,Delivered,2.9,300,870.0,270.0
ORD-50968,2023-01-23 09:00:00,UID-811,Standard,67,Female,West,PRD-HOM-75,Indoor Plant,Home & Garden,4,25,0.13,21.9,Credit Card,13,Delivered,2.6,10,87.0,25.1
ORD-50969,2023-09-01 23:00:00,UID-528,Occasional,53,Female,North,PRD-TEC-18,Smart Watch,Tech Accessories,4,150,0.04,0.0,Bank Transfer,10,Delivered,3.6,75,576.0,276.0
ORD-50970,2023-10-12 18:00:00,UID-205,Occasional,31,Male,East,PRD-HOM-17,Indoor Plant,Home & Garden,4,25,0.05,19.51,Credit Card,1,Delivered,4.2,10,95.0,35.49
ORD-50971,2023-09-17 04:00:00,UID-191,Premium,69,Female,North,PRD-HOM-70,Indoor Plant,Home & Garden,5,25,0.13,0.0,Crypto,12,Delivered,2.6,10,108.75,58.75
ORD-50972,2023-06-15 08:00:00,UID-133,Occasional,49,Female,East,PRD-BEA-38,Perfume,Beauty,4,80,0.09,0.0,Credit Card,9,Delivered,2.6,25,291.2,191.2
ORD-50973,2023-01-12 07:00:00,UID-361,Premium,28,Male,East,PRD-BEA-71,Face Serum,Beauty,4,30,0.16,0.0,Credit Card,7,Delivered,4.9,8,100.8,68.8
ORD-50974,2023-11-03 00:00:00,UID-674,Occasional,32,Female,West,PRD-BEA-18,Face Serum,Beauty,4,30,0.02,0.0,Credit Card,6,Delivered,3.9,8,117.6,85.6
ORD-50975,2023-02-01 23:00:00,UID-480,Standard,50,Female,South,PRD-TEC-18,Bluetooth Speaker,Tech Accessories,1,60,0.25,12.05,Credit Card,12,Delivered,3.9,30,45.0,2.95
ORD-50976,2023-01-03 22:00:00,UID-182,Occasional,30,Male,West,PRD-SPO-38,Resistance Bands,Sports,1,15,0.0,23.19,Credit Card,7,Delivered,4.0,5,15.0,-13.19
ORD-50977,2023-06-18 08:00:00,UID-459,Standard,61,Male,North,PRD-SPO-19,Yoga Mat,Sports,1,25,0.14,7.45,PayPal,11,Delivered,4.1,10,21.5,4.05
ORD-50978,2023-03-28 00:00:00,UID-158,Standard,31,Female,West,PRD-BEA-35,Face Serum,Beauty,1,30,0.08,18.98,Credit Card,14,Delivered,2.3,8,27.6,0.62
ORD-50979,2023-06-05 15:00:00,UID-479,Standard,40,Female,West,PRD-BEA-80,Perfume,Beauty,2,80,0.14,0.0,Bank Transfer,13,Returned,1.5,25,137.6,87.6
ORD-50980,2023-01-23 08:00:00,UID-730,Standard,37,Female,East,PRD-HOM-27,Vacuum Cleaner,Home & Garden,4,200,0.07,0.0,Crypto,13,Delivered,3.1,100,744.0,344.0
ORD-50981,2023-06-16 07:00:00,UID-781,Standard,43,Female,East,PRD-HOM-41,Indoor Plant,Home & Garden,1,25,0.05,13.48,Crypto,13,Delivered,2.6,10,23.75,0.27
ORD-50982,2023-07-24 20:00:00,UID-154,Premium,53,Male,North,PRD-SPO-37,Treadmill,Sports,4,500,0.21,0.0,Credit Card,1,Returned,1.1,300,1580.0,380.0
ORD-50983,2023-04-11 06:00:00,UID-744,Occasional,39,Female,West,PRD-BEA-92,Makeup Set,Beauty,3,40,0.01,0.0,PayPal,13,Delivered,2.5,12,118.8,82.8
ORD-50984,2023-12-07 16:00:00,UID-505,Premium,60,Male,North,PRD-TEC-65,Smart Watch,Tech Accessories,2,150,0.19,0.0,Credit Card,14,Returned,2.3,75,243.0,93.0
ORD-50985,2023-04-09 00:00:00,UID-888,Standard,61,Male,South,PRD-HOM-20,Vacuum Cleaner,Home & Garden,4,200,0.11,0.0,Credit Card,6,Delivered,4.1,100,712.0,312.0
ORD-50986,2023-12-20 15:00:00,UID-289,Premium,29,Female,West,PRD-BEA-12,Perfume,Beauty,2,80,0.18,0.0,Credit Card,9,Delivered,3.2,25,131.2,81.2
ORD-50987,2023-01-11 08:00:00,UID-198,Standard,31,Male,East,PRD-HOM-24,Bed Sheets,Home & Garden,4,50,0.11,0.0,Credit Card,4,Delivered,4.8,20,178.0,98.0
ORD-50988,2023-09-15 15:00:00,UID-282,Premium,59,Female,East,PRD-SPO-35,Treadmill,Sports,7,500,0.17,0.0,Credit Card,2,Returned,1.5,300,2905.0,805.0
ORD-50989,2023-02-26 21:00:00,UID-247,Standard,57,Male,North,PRD-HOM-49,Bed Sheets,Home & Garden,1,50,0.11,10.24,Credit Card,7,Delivered,3.8,20,44.5,14.26
ORD-50990,2023-07-23 21:00:00,UID-747,Occasional,62,Female,West,PRD-SPO-40,Dumbbells,Sports,1,40,0.01,9.18,Credit Card,12,Delivered,3.7,20,39.6,10.42
ORD-50991,2023-12-05 04:00:00,UID-135,Occasional,60,Male,East,PRD-SPO-21,Treadmill,Sports,3,500,0.0,0.0,Bank Transfer,3,Delivered,4.7,300,1500.0,600.0
ORD-50992,2023-03-28 14:00:00,UID-991,Standard,63,Female,South,PRD-TEC-19,Phone Case,Tech Accessories,4,20,0.08,9.11,Credit Card,12,Delivered,3.4,5,73.6,44.49
ORD-50993,2023-04-18 05:00:00,UID-229,Premium,31,Female,North,PRD-HOM-30,Bed Sheets,Home & Garden,4,50,0.23,0.0,Credit Card,2,Delivered,4.5,20,154.0,74.0
ORD-50994,2023-11-06 01:00:00,UID-729,Standard,46,Female,North,PRD-HOM-65,Vacuum Cleaner,Home & Garden,3,200,0.15,0.0,Credit Card,13,Delivered,4.2,100,510.0,210.0
ORD-50995,2023-06-28 23:00:00,UID-572,Premium,59,Male,East,PRD-TEC-52,Wireless Charger,Tech Accessories,6,35,0.15,0.0,Bank Transfer,10,Delivered,2.7,15,178.5,88.5
ORD-50996,2023-10-21 15:00:00,UID-645,Premium,21,Male,East,PRD-HOM-97,Table Lamp,Home & Garden,3,45,0.12,0.0,Credit Card,10,Delivered,2.7,20,118.8,58.8
ORD-50997,2023-12-08 09:00:00,UID-406,Standard,32,Male,South,PRD-SPO-39,Dumbbells,Sports,4,40,0.36,0.0,Credit Card,2,Delivered,4.9,20,102.4,22.4
ORD-50998,2023-01-25 02:00:00,UID-176,Occasional,65,Female,West,PRD-TEC-68,Wireless Charger,Tech Accessories,4,35,0.01,0.0,Credit Card,14,Delivered,3.6,15,138.6,78.6
ORD-50999,2023-09-17 22:00:00,UID-784,Standard,41,Male,North,PRD-SPO-92,Treadmill,Sports,4,500,0.14,0.0,Crypto,10,Delivered,3.0,300,1720.0,520.0
ORD-51000,2023-07-21 22:00:00,UID-755,Standard,64,Male,North,PRD-SPO-78,Yoga Mat,Sports,1,25,0.13,5.11,Credit Card,6,Delivered,4.7,10,21.75,6.64
ORD-51001,2023-10-24 10:00:00,UID-614,Standard,44,Female,North,PRD-TEC-94,Phone Case,Tech Accessories,3,20,0.09,17.38,Credit Card,6,Delivered,4.1,5,54.6,22.22
ORD-51002,2023-09-11 18:00:00,UID-167,Standard,61,Female,West,PRD-HOM-14,Table Lamp,Home & Garden,1,45,0.05,14.84,Credit Card,7,Delivered,4.6,20,42.75,7.91
ORD-51003,2023-08-02 12:00:00,UID-629,Premium,26,Male,South,PRD-TEC-51,Smart Watch,Tech Accessories,3,150,0.21,0.0,PayPal,10,Delivered,3.2,75,355.5,130.5
ORD-51004,2023-06-14 11:00:00,UID-442,Standard,36,Female,South,PRD-SPO-97,Treadmill,Sports,3,500,0.38,0.0,PayPal,14,Delivered,3.0,300,930.0,30.0
ORD-51005,2023-05-07 11:00:00,UID-938,Standard,61,Female,North,PRD-HOM-80,Table Lamp,Home & Garden,1,45,0.14,21.96,Crypto,4,Delivered,4.6,20,38.7,-3.26
ORD-51006,2023-05-04 18:00:00,UID-486,Standard,23,Male,West,PRD-TEC-52,Smart Watch,Tech Accessories,2,150,0.07,0.0,Credit Card,5,Delivered,4.4,75,279.0,129.0
ORD-51007,2023-01-07 20:00:00,UID-247,Standard,68,Female,West,PRD-SPO-45,Resistance Bands,Sports,2,15,0.07,11.92,Credit Card,12,Delivered,4.0,5,27.9,5.98
ORD-51008,2023-05-19 05:00:00,UID-846,Occasional,52,Female,North,PRD-HOM-29,Bed Sheets,Home & Garden,1,50,0.03,14.74,PayPal,2,Shipped,3.5,20,48.5,13.76
ORD-51009,2023-09-04 07:00:00,UID-213,Standard,22,Female,East,PRD-SPO-55,Dumbbells,Sports,2,40,0.08,23.71,Credit Card,11,Delivered,4.1,20,73.6,9.89
ORD-51010,2023-08-06 07:00:00,UID-344,Premium,50,Female,West,PRD-HOM-75,Indoor Plant,Home & Garden,6,25,0.17,0.0,Credit Card,5,Delivered,4.7,10,124.5,64.5
ORD-51011,2023-05-03 01:00:00,UID-235,Standard,61,Male,North,PRD-TEC-13,Phone Case,Tech Accessories,2,20,0.05,15.78,PayPal,5,Delivered,4.3,5,38.0,12.22
ORD-51012,2023-09-29 20:00:00,UID-476,Premium,19,Female,West,PRD-BEA-47,Face Serum,Beauty,7,30,0.12,0.0,PayPal,9,Delivered,2.6,8,184.8,128.8
ORD-51013,2023-05-30 03:00:00,UID-866,Standard,18,Male,North,PRD-TEC-60,Wireless Charger,Tech Accessories,3,35,0.07,22.12,Credit Card,14,Delivered,2.5,15,97.65,30.53
ORD-51014,2023-01-24 20:00:00,UID-337,Standard,40,Male,North,PRD-SPO-38,Dumbbells,Sports,2,40,0.07,8.27,Credit Card,6,Delivered,4.3,20,74.4,26.13
ORD-51015,2023-06-11 00:00:00,UID-796,Standard,56,Male,North,PRD-BEA-44,Face Serum,Beauty,3,30,0.14,24.23,PayPal,10,Delivered,3.3,8,77.4,29.17
ORD-51016,2023-05-12 14:00:00,UID-417,Standard,31,Female,West,PRD-TEC-45,Phone Case,Tech Accessories,1,20,0.06,15.87,Credit Card,9,Delivered,2.9,5,18.8,-2.07
ORD-51017,2023-04-05 03:00:00,UID-620,Standard,49,Female,North,PRD-SPO-91,Resistance Bands,Sports,1,15,0.13,12.26,Credit Card,12,Delivered,2.5,5,13.05,-4.21
ORD-51018,2023-11-06 13:00:00,UID-917,Premium,36,Female,East,PRD-SPO-14,Yoga Mat,Sports,3,25,0.23,8.04,Credit Card,14,Delivered,3.7,10,57.75,19.71
ORD-51019,2023-08-13 21:00:00,UID-230,Premium,58,Female,South,PRD-HOM-38,Vacuum Cleaner,Home & Garden,7,200,0.29,0.0,PayPal,3,Delivered,4.8,100,994.0,294.0
ORD-51020,2023-08-29 15:00:00,UID-973,Premium,61,Male,West,PRD-TEC-27,Phone Case,Tech Accessories,4,20,0.2,24.21,Credit Card,7,Delivered,4.5,5,64.0,19.79
ORD-51021,2023-07-31 23:00:00,UID-137,Premium,50,Female,West,PRD-SPO-99,Resistance Bands,Sports,6,15,0.12,10.86,PayPal,11,Shipped,4.2,5,79.2,38.34
ORD-51022,2023-01-03 17:00:00,UID-228,Standard,36,Male,South,PRD-HOM-13,Vacuum Cleaner,Home & Garden,4,200,0.12,0.0,Crypto,10,Delivered,2.9,100,704.0,304.0
ORD-51023,2023-11-23 16:00:00,UID-275,Occasional,69,Female,South,PRD-BEA-22,Perfume,Beauty,3,80,0.08,0.0,Bank Transfer,7,Delivered,4.3,25,220.8,145.8
ORD-51024,2023-05-31 22:00:00,UID-289,Standard,65,Female,South,PRD-TEC-11,Phone Case,Tech Accessories,3,20,0.12,11.66,Credit Card,8,Delivered,2.3,5,52.8,26.14
ORD-51025,2023-08-16 16:00:00,UID-829,Standard,57,Female,West,PRD-SPO-89,Resistance Bands,Sports,1,15,0.13,6.94,Credit Card,9,Delivered,3.6,5,13.05,1.11
ORD-51026,2023-01-03 03:00:00,UID-736,Standard,22,Male,West,PRD-TEC-84,Smart Watch,Tech Accessories,1,150,0.13,0.0,Credit Card,13,Returned,1.7,75,130.5,55.5
ORD-51027,2023-04-27 17:00:00,UID-873,Occasional,49,Male,East,PRD-TEC-75,Smart Watch,Tech Accessories,3,150,0.08,0.0,Bank Transfer,8,Delivered,3.4,75,414.0,189.0
ORD-51028,2023-10-27 18:00:00,UID-350,Standard,40,Female,North,PRD-BEA-99,Makeup Set,Beauty,4,40,0.13,0.0,PayPal,14,Delivered,3.0,12,139.2,91.2
ORD-51029,2023-01-31 17:00:00,UID-648,Standard,31,Female,South,PRD-SPO-50,Resistance Bands,Sports,1,15,0.1,19.22,Bank Transfer,12,Delivered,2.7,5,13.5,-10.72
ORD-51030,2023-11-01 15:00:00,UID-676,Occasional,23,Female,West,PRD-SPO-89,Dumbbells,Sports,3,40,0.0,0.0,Credit Card,6,Delivered,4.4,20,120.0,60.0
ORD-51031,2023-04-03 01:00:00,UID-170,Premium,27,Male,West,PRD-BEA-85,Moisturizer,Beauty,4,25,0.1,6.42,Credit Card,11,Delivered,2.4,6,90.0,59.58
ORD-51032,2023-04-06 20:00:00,UID-691,Premium,64,Male,South,PRD-SPO-25,Dumbbells,Sports,3,40,0.12,0.0,PayPal,12,Shipped,3.2,20,105.6,45.6
ORD-51033,2023-07-05 09:00:00,UID-216,Standard,65,Male,North,PRD-SPO-19,Yoga Mat,Sports,4,25,0.06,21.84,Credit Card,5,Delivered,4.6,10,94.0,32.16
ORD-51034,2023-09-08 17:00:00,UID-704,Standard,66,Female,East,PRD-HOM-73,Bed Sheets,Home & Garden,2,50,0.14,8.08,Credit Card,8,Delivered,3.2,20,86.0,37.92
ORD-51035,2023-10-19 10:00:00,UID-133,Standard,55,Female,North,PRD-HOM-60,Vacuum Cleaner,Home & Garden,1,200,0.11,0.0,Credit Card,9,Delivered,3.1,100,178.0,78.0
ORD-51036,2023-11-22 01:00:00,UID-367,Occasional,59,Female,North,PRD-TEC-72,Wireless Charger,Tech Accessories,3,35,0.0,0.0,Credit Card,2,Shipped,4.0,15,105.0,60.0
ORD-51037,2023-11-07 02:00:00,UID-683,Premium,66,Male,East,PRD-HOM-94,Bed Sheets,Home & Garden,7,50,0.19,0.0,PayPal,1,Delivered,4.5,20,283.5,143.5
ORD-51038,2023-12-22 18:00:00,UID-386,Standard,28,Male,West,PRD-TEC-53,Bluetooth Speaker,Tech Accessories,4,60,0.13,0.0,Credit Card,10,Delivered,3.0,30,208.8,88.8
ORD-51039,2023-10-27 07:00:00,UID-919,Standard,19,Male,East,PRD-BEA-52,Face Serum,Beauty,1,30,0.1,17.02,Credit Card,3,Shipped,4.9,8,27.0,1.98
ORD-51040,2023-10-13 04:00:00,UID-580,Occasional,60,Male,West,PRD-SPO-35,Yoga Mat,Sports,2,25,0.0,13.79,PayPal,9,Delivered,3.0,10,50.0,16.21
ORD-51041,2023-07-29 20:00:00,UID-555,Standard,48,Female,East,PRD-HOM-17,Table Lamp,Home & Garden,2,45,0.11,15.37,PayPal,5,Delivered,4.7,20,80.1,24.73
ORD-51042,2023-09-30 00:00:00,UID-880,Standard,51,Male,West,PRD-SPO-48,Yoga Mat,Sports,4,25,0.05,21.27,Credit Card,11,Delivered,3.0,10,95.0,33.73
ORD-51043,2023-06-28 01:00:00,UID-249,Standard,39,Female,South,PRD-BEA-53,Perfume,Beauty,2,80,0.26,0.0,Credit Card,13,Delivered,3.0,25,118.4,68.4
ORD-51044,2023-12-06 18:00:00,UID-961,Occasional,32,Male,North,PRD-SPO-12,Resistance Bands,Sports,2,15,0.07,18.87,PayPal,11,Delivered,3.6,5,27.9,-0.97
ORD-51045,2023-01-21 02:00:00,UID-722,Standard,44,Male,East,PRD-SPO-85,Yoga Mat,Sports,4,25,0.08,11.54,Credit Card,9,Delivered,2.3,10,92.0,40.46
ORD-51046,2023-01-06 07:00:00,UID-824,Occasional,68,Male,East,PRD-TEC-57,Phone Case,Tech Accessories,4,20,0.08,5.48,PayPal,11,Delivered,3.1,5,73.6,48.12
ORD-51047,2023-01-25 06:00:00,UID-718,Standard,45,Male,East,PRD-TEC-76,Bluetooth Speaker,Tech Accessories,2,60,0.14,0.0,Credit Card,14,Delivered,3.4,30,103.2,43.2
ORD-51048,2023-02-18 13:00:00,UID-202,Standard,45,Male,South,PRD-HOM-52,Indoor Plant,Home & Garden,3,25,0.37,9.79,PayPal,6,Delivered,3.7,10,47.25,7.46
ORD-51049,2023-05-13 20:00:00,UID-839,Standard,37,Male,West,PRD-SPO-16,Treadmill,Sports,4,500,0.1,0.0,PayPal,6,Returned,2.0,300,1800.0,600.0
ORD-51050,2023-10-13 02:00:00,UID-389,Occasional,57,Male,West,PRD-SPO-99,Treadmill,Sports,2,500,0.0,0.0,Credit Card,6,Delivered,4.9,300,1000.0,400.0
ORD-51051,2023-12-07 06:00:00,UID-865,Occasional,52,Male,East,PRD-HOM-56,Bed Sheets,Home & Garden,2,50,0.04,14.84,Credit Card,10,Delivered,3.6,20,96.0,41.16
ORD-51052,2023-02-05 00:00:00,UID-941,Occasional,69,Female,West,PRD-SPO-97,Treadmill,Sports,1,500,0.0,0.0,Credit Card,6,Delivered,4.4,300,500.0,200.0
ORD-51053,2023-08-04 09:00:00,UID-853,Occasional,57,Female,West,PRD-HOM-76,Indoor Plant,Home & Garden,3,25,0.0,9.46,PayPal,8,Delivered,3.7,10,75.0,35.54
ORD-51054,2023-07-11 23:00:00,UID-165,Premium,69,Female,South,PRD-BEA-40,Face Serum,Beauty,5,30,0.15,0.0,PayPal,11,Delivered,3.0,8,127.5,87.5
ORD-51055,2023-09-26 15:00:00,UID-677,Occasional,53,Male,East,PRD-TEC-42,Wireless Charger,Tech Accessories,1,35,0.0,12.33,Credit Card,12,Delivered,3.0,15,35.0,7.67
ORD-51056,2023-05-28 04:00:00,UID-451,Occasional,70,Female,North,PRD-SPO-96,Treadmill,Sports,2,500,0.0,0.0,Credit Card,12,Delivered,3.4,300,1000.0,400.0
ORD-51057,2023-12-27 08:00:00,UID-129,Standard,50,Female,West,PRD-BEA-16,Face Serum,Beauty,1,30,0.13,6.1,Crypto,12,Returned,1.3,8,26.1,12.0
ORD-51058,2023-03-03 04:00:00,UID-264,Standard,21,Female,South,PRD-SPO-99,Resistance Bands,Sports,2,15,0.14,16.69,Credit Card,14,Delivered,3.7,5,25.8,-0.89
ORD-51059,2023-06-13 03:00:00,UID-324,Occasional,63,Female,East,PRD-SPO-33,Resistance Bands,Sports,3,15,0.0,9.67,Credit Card,12,Delivered,3.0,5,45.0,20.33
ORD-51060,2023-02-13 07:00:00,UID-793,Standard,29,Male,North,PRD-BEA-67,Face Serum,Beauty,4,30,0.08,0.0,Bank Transfer,7,Delivered,4.4,8,110.4,78.4
ORD-51061,2023-06-10 14:00:00,UID-522,Standard,47,Male,West,PRD-TEC-31,Bluetooth Speaker,Tech Accessories,1,60,0.1,11.31,Credit Card,9,Delivered,3.5,30,54.0,12.69
ORD-51062,2023-02-24 07:00:00,UID-396,Occasional,27,Female,South,PRD-SPO-25,Resistance Bands,Sports,4,15,0.0,11.59,Credit Card,6,Delivered,3.8,5,60.0,28.41
ORD-51063,2023-04-11 16:00:00,UID-192,Standard,28,Male,North,PRD-HOM-25,Bed Sheets,Home & Garden,4,50,0.11,0.0,Credit Card,3,Delivered,4.4,20,178.0,98.0
ORD-51064,2023-05-07 07:00:00,UID-142,Occasional,31,Female,North,PRD-SPO-97,Dumbbells,Sports,4,40,0.08,0.0,Credit Card,13,Delivered,3.1,20,147.2,67.2
ORD-51065,2023-03-21 17:00:00,UID-818,Premium,51,Female,West,PRD-TEC-87,Wireless Charger,Tech Accessories,2,35,0.22,11.9,Credit Card,8,Returned,2.4,15,54.6,12.7
ORD-51066,2023-09-03 09:00:00,UID-674,Standard,54,Male,East,PRD-BEA-31,Makeup Set,Beauty,3,40,0.09,0.0,PayPal,12,Delivered,2.7,12,109.2,73.2
ORD-51067,2023-10-20 02:00:00,UID-273,Standard,32,Male,South,PRD-HOM-69,Bed Sheets,Home & Garden,2,50,0.27,17.61,Credit Card,8,Delivered,2.8,20,73.0,15.39
ORD-51068,2023-02-10 15:00:00,UID-773,Standard,24,Male,North,PRD-BEA-66,Perfume,Beauty,2,80,0.15,0.0,Credit Card,2,Delivered,4.9,25,136.0,86.0
ORD-51069,2023-12-05 18:00:00,UID-805,Premium,60,Female,North,PRD-TEC-87,Smart Watch,Tech Accessories,2,150,0.23,0.0,PayPal,3,Delivered,4.5,75,231.0,81.0
ORD-51070,2023-12-12 22:00:00,UID-199,Premium,60,Male,East,PRD-SPO-21,Treadmill,Sports,6,500,0.23,0.0,PayPal,10,Delivered,2.5,300,2310.0,510.0
ORD-51071,2023-03-27 01:00:00,UID-496,Standard,20,Female,North,PRD-HOM-38,Table Lamp,Home & Garden,1,45,0.13,20.26,Credit Card,13,Delivered,2.6,20,39.15,-1.11
ORD-51072,2023-10-08 12:00:00,UID-185,Standard,65,Male,North,PRD-SPO-84,Resistance Bands,Sports,1,15,0.12,14.74,Crypto,12,Delivered,2.5,5,13.2,-6.54
ORD-51073,2023-08-09 18:00:00,UID-538,Standard,36,Female,South,PRD-HOM-97,Table Lamp,Home & Garden,4,45,0.1,0.0,PayPal,3,Delivered,4.4,20,162.0,82.0
ORD-51074,2023-06-08 19:00:00,UID-628,Occasional,25,Male,East,PRD-SPO-66,Resistance Bands,Sports,3,15,0.0,13.94,Credit Card,5,Delivered,4.6,5,45.0,16.06
ORD-51075,2023-01-18 04:00:00,UID-940,Standard,20,Male,East,PRD-TEC-76,Bluetooth Speaker,Tech Accessories,3,60,0.09,0.0,Credit Card,2,Delivered,3.6,30,163.8,73.8
ORD-51076,2023-06-22 01:00:00,UID-140,Standard,42,Female,West,PRD-BEA-52,Face Serum,Beauty,3,30,0.08,19.2,Credit Card,8,Delivered,3.5,8,82.8,39.6
ORD-51077,2023-06-10 05:00:00,UID-182,Standard,40,Female,East,PRD-SPO-44,Yoga Mat,Sports,1,25,0.09,5.52,Bank Transfer,4,Delivered,4.1,10,22.75,7.23
ORD-51078,2023-06-17 23:00:00,UID-263,Standard,30,Female,South,PRD-SPO-86,Treadmill,Sports,4,500,0.38,0.0,PayPal,2,Delivered,4.8,300,1240.0,40.0
ORD-51079,2023-09-23 09:00:00,UID-253,Occasional,49,Female,East,PRD-SPO-19,Dumbbells,Sports,4,40,0.03,0.0,PayPal,6,Returned,1.7,20,155.2,75.2
ORD-51080,2023-05-12 03:00:00,UID-609,Occasional,69,Female,West,PRD-BEA-27,Face Serum,Beauty,2,30,0.0,19.62,PayPal,8,Delivered,2.4,8,60.0,24.38
ORD-51081,2023-03-05 13:00:00,UID-913,Standard,65,Female,West,PRD-BEA-97,Makeup Set,Beauty,2,40,0.15,11.17,Credit Card,8,Delivered,2.6,12,68.0,32.83
ORD-51082,2023-09-24 17:00:00,UID-590,Standard,62,Male,North,PRD-TEC-24,Wireless Charger,Tech Accessories,4,35,0.08,0.0,Credit Card,1,Delivered,4.8,15,128.8,68.8
ORD-51083,2023-12-24 06:00:00,UID-386,Occasional,51,Male,West,PRD-SPO-45,Yoga Mat,Sports,2,25,0.0,16.04,PayPal,10,Delivered,3.8,10,50.0,13.96
ORD-51084,2023-01-03 02:00:00,UID-776,Standard,21,Male,East,PRD-BEA-60,Face Serum,Beauty,4,30,0.05,0.0,Credit Card,6,Delivered,3.6,8,114.0,82.0
ORD-51085,2023-01-30 12:00:00,UID-947,Occasional,46,Male,West,PRD-BEA-86,Face Serum,Beauty,3,30,0.0,16.64,Crypto,6,Delivered,4.3,8,90.0,49.36
ORD-51086,2023-02-17 17:00:00,UID-344,Premium,54,Male,West,PRD-BEA-17,Perfume,Beauty,4,80,0.18,0.0,PayPal,14,Delivered,3.2,25,262.4,162.4
ORD-51087,2023-08-19 13:00:00,UID-143,Standard,30,Female,East,PRD-TEC-19,Phone Case,Tech Accessories,1,20,0.07,20.42,PayPal,11,Delivered,3.4,5,18.6,-6.82
ORD-51088,2023-02-06 16:00:00,UID-464,Standard,39,Male,North,PRD-HOM-28,Vacuum Cleaner,Home & Garden,1,200,0.11,0.0,Credit Card,10,Returned,2.0,100,178.0,78.0
ORD-51089,2023-08-23 02:00:00,UID-862,Premium,60,Female,North,PRD-SPO-75,Treadmill,Sports,5,500,0.21,0.0,PayPal,3,Delivered,3.7,300,1975.0,475.0
ORD-51090,2023-11-08 21:00:00,UID-708,Standard,50,Male,South,PRD-BEA-74,Face Serum,Beauty,4,30,0.35,19.7,Crypto,7,Delivered,4.9,8,78.0,26.3
ORD-51091,2023-05-26 06:00:00,UID-318,Occasional,25,Male,East,PRD-BEA-83,Makeup Set,Beauty,1,40,0.0,10.36,PayPal,4,Returned,1.0,12,40.0,17.64
ORD-51092,2023-02-01 03:00:00,UID-163,Standard,67,Male,West,PRD-SPO-44,Dumbbells,Sports,3,40,0.05,0.0,PayPal,8,Delivered,3.6,20,114.0,54.0
ORD-51093,2023-09-22 04:00:00,UID-574,Standard,63,Female,East,PRD-TEC-35,Smart Watch,Tech Accessories,2,150,0.07,0.0,Credit Card,12,Returned,1.9,75,279.0,129.0
ORD-51094,2023-11-03 14:00:00,UID-310,Standard,64,Male,North,PRD-TEC-86,Bluetooth Speaker,Tech Accessories,4,60,0.09,0.0,Bank Transfer,2,Shipped,4.1,30,218.4,98.4
ORD-51095,2023-06-12 14:00:00,UID-617,Standard,52,Male,South,PRD-TEC-32,Wireless Charger,Tech Accessories,3,35,0.28,7.12,Crypto,3,Delivered,4.5,15,75.6,23.48
ORD-51096,2023-05-29 17:00:00,UID-247,Standard,43,Female,West,PRD-BEA-47,Perfume,Beauty,2,80,0.14,0.0,PayPal,7,Delivered,4.7,25,137.6,87.6
